nama_cabang,nama_pelanggan,rating,tanggal_ulasan,teks_komentar
Mie Gacoan - Kenjeran,G. Adi,5,3 jam lalu,Pelayanan cepat meski lagi full
Mie Gacoan - Kenjeran,Zahwa87,4,2 hari lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,prita629,4,5 jam lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,Dimas Andriani,5,2 hari lalu,Tempat favorit buat makan mie pedas
Mie Gacoan - Kenjeran,vian junaidi,5,4 hari lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,Iqbal Lesmana5,5,15 jam lalu,Tempat nongkrong favorit
Mie Gacoan - Kenjeran,Eka Effendi,5,4 bulan lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Vian Atmaja,5,18 jam lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,Vivi Doni Anwar,5,3 bulan lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,F. Chandra,4,4 hari lalu,"Bagus sih, tapi kadang kehabisan menu tertentu"
Mie Gacoan - Kenjeran,Udin Wijaya841,5,3 hari lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,Vian Mira Wardana,4,5 hari lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan - Kenjeran,Mega P.,5,7 jam lalu,Ga pernah bosen makan disini
Mie Gacoan - Kenjeran,Prita Lestari,5,1 bulan lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,kurnia wicaksono,5,5 hari lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,I. Lukman,4,Diedit 5 jam lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan - Kenjeran,Galuh H.,5,2 minggu lalu,"Porsi besar, harga murah, rasanya enak"
Mie Gacoan - Kenjeran,Irfan Budiman717,4,2 bulan lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,Tiara Fauzi254,5,2 minggu lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Linda52,4,15 jam lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,Doni Icha Adi,5,3 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan - Kenjeran,Ridwan Kusumah351,4,3 hari lalu,"Enak dan murah, tapi kadang nunggu lama kalo rame"
Mie Gacoan - Kenjeran,Zahwa Suharto582,5,2 minggu lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,Tiara Safitri,5,2 bulan lalu,Makanan nya selalu fresh dan panas
Mie Gacoan - Kenjeran,Putri51,4,5 jam lalu,"Rasanya oke, cuma kadang kurang pedas"
Mie Gacoan - Kenjeran,Vega Jaya Sulistyo,5,18 jam lalu,"Dimsum nya enak, mie nya juga mantap"
Mie Gacoan - Kenjeran,Valen P.,3,Diedit 2 hari lalu,Cukup memuaskan tapi bisa lebih baik
Mie Gacoan - Kenjeran,Novi73,5,1 jam lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,Fadli12,5,6 hari lalu,Pelayanan cepat meski lagi full
Mie Gacoan - Kenjeran,Mega S.,5,2 hari lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,Andi Usman721,5,Diedit 5 jam lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,bayu bakti,3,18 jam lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,Widya Kiki Oktavianto,5,1 minggu lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan - Kenjeran,Ivan Suryana602,5,3 jam lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan - Kenjeran,Willy Pratama600,5,2 jam lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,Zaki S.,4,10 jam lalu,"Overall puas, cuma kadang pelayan lupa pesanan"
Mie Gacoan - Kenjeran,S. Kusumah,5,12 jam lalu,Pelayannya sigap dan ramah
Mie Gacoan - Kenjeran,Surya54,5,2 hari lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,bagus lestari,3,Diedit 2 hari lalu,Oke lah untuk harga segini
Mie Gacoan - Kenjeran,Gery Pamungkas,4,12 jam lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan - Kenjeran,Nana Rosyid,5,5 jam lalu,Pelayanan cepat meski lagi full
Mie Gacoan - Kenjeran,Icha94,4,Diedit 1 hari lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,Yogi Ivan Dahlan,5,1 minggu lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Cici Hartono,5,Diedit 5 jam lalu,"Makanannya enak, pelayannya ramah, tempatnya nyaman"
Mie Gacoan - Kenjeran,W. Wibowo,4,10 jam lalu,"Rasanya enak, tapi kadang kepedesan"
Mie Gacoan - Kenjeran,Eko Bambang Basuki,4,2 minggu lalu,"Bagus overall, cuma parkir suka penuh"
Mie Gacoan - Kenjeran,Ojay Wibowo,5,3 minggu lalu,Tempat nongkrong favorit
Mie Gacoan - Kenjeran,putra346,3,1 bulan lalu,Standar kualitas franchise lah
Mie Gacoan - Kenjeran,Budi I.,5,2 bulan lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Valen Irfan Arifin,5,2 bulan lalu,Es teh nya pas manisnya
Mie Gacoan - Kenjeran,taufik635,5,15 jam lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan - Kenjeran,farhan mahendra,2,2 minggu lalu,"Kurang enak, terlalu asin"
Mie Gacoan - Kenjeran,Novi Nugroho487,3,2 bulan lalu,"Biasa aja, ga terlalu istimewa"
Mie Gacoan - Kenjeran,citra zakaria,5,2 bulan lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Dodi Atmaja631,5,15 jam lalu,Makanan nya selalu fresh dan panas
Mie Gacoan - Kenjeran,yanti pratama,3,2 minggu lalu,"Standar lah, sesuai harga"
Mie Gacoan - Kenjeran,Kris sutanto,5,Diedit 1 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,farhan mulyadi,5,3 minggu lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Nanda Zahra Qurniawan,5,3 bulan lalu,Pelayannya sigap dan ramah
Mie Gacoan - Kenjeran,Y. Iskandar,3,Diedit 1 minggu lalu,Lumayan enak tapi ga wow banget
Mie Gacoan - Kenjeran,Novi Utami Santoso,5,Diedit 1 hari lalu,Selalu puas tiap kali makan disini
Mie Gacoan - Kenjeran,Erna fauzi,4,5 jam lalu,"Enak sih, tapi kadang mie nya overcooked"
Mie Gacoan - Kenjeran,Nanda16,5,Diedit 3 jam lalu,Pangsit gorengnya enak banget
Mie Gacoan - Kenjeran,Sandi suryanto,5,1 jam lalu,Pelayannya sigap dan ramah
Mie Gacoan - Kenjeran,Nana Fadli Laksono,5,2 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,Qori E.,3,2 hari lalu,"Biasa aja, pelayanan juga standar"
Mie Gacoan - Kenjeran,Galuh Suryana,4,1 minggu lalu,"Overall puas, cuma kadang pelayan lupa pesanan"
Mie Gacoan - Kenjeran,Heri Fajar Hartono,5,6 hari lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,Annisa B.,5,1 hari lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Gilang Sutanto591,5,3 minggu lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan - Kenjeran,Zahwa fitriani,5,2 bulan lalu,Selalu puas tiap kali makan disini
Mie Gacoan - Kenjeran,Rina82,5,3 jam lalu,"Level pedas bisa disesuaikan, mantap"
Mie Gacoan - Kenjeran,Yogi H.,5,Diedit 5 jam lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan - Kenjeran,Wahyu Sanjaya789,3,3 minggu lalu,Cukup memuaskan tapi bisa lebih baik
Mie Gacoan - Kenjeran,Iqbal Basuki367,3,4 bulan lalu,"Rasanya standar, tidak terlalu istimewa"
Mie Gacoan - Kenjeran,Budi Maulana417,5,Diedit 2 hari lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan - Kenjeran,Rina Prabowo946,5,3 jam lalu,"Makanannya enak, harga terjangkau"
Mie Gacoan - Kenjeran,Budi Syahputra895,5,5 hari lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,Irfan P.,5,2 bulan lalu,Cocok banget buat nongkrong sama temen
Mie Gacoan - Kenjeran,Denny Suharto,5,Diedit 1 jam lalu,Pangsit gorengnya enak banget
Mie Gacoan - Kenjeran,Kenzo74,5,5 jam lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Zulfa Wardana,5,3 bulan lalu,Mie ayam jamur nya recommended
Mie Gacoan - Kenjeran,oji handoko,5,3 minggu lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan - Kenjeran,bagus604,5,15 jam lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Ayu R.,3,3 bulan lalu,"Biasa aja, ga terlalu istimewa"
Mie Gacoan - Kenjeran,A. Permana,5,2 bulan lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,Denny Syahputra887,4,2 minggu lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan - Kenjeran,Tiara Satria Chandra,5,5 hari lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan - Kenjeran,T. Erlangga,5,Diedit 1 jam lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,Lisa Ramadhan,5,3 jam lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan - Kenjeran,Gesang Yanto Taufiq,5,3 jam lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,N. Suryanto,4,2 bulan lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan - Kenjeran,Nana Syahputra689,3,2 bulan lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,Dian Bakti,5,1 jam lalu,Ga pernah bosen makan disini
Mie Gacoan - Kenjeran,Vega76,4,3 hari lalu,"Overall puas, cuma kadang pelayan lupa pesanan"
Mie Gacoan - Kenjeran,V. Hakim,4,1 hari lalu,"Rasanya enak, tapi kadang kepedesan"
Mie Gacoan - Kenjeran,Agus Pamungkas,4,Diedit 2 hari lalu,"Rasanya oke, cuma kadang kurang pedas"
Mie Gacoan - Kenjeran,Wahyu14,5,5 jam lalu,"Rasa konsisten, selalu enak"
Mie Gacoan - Kenjeran,Hana Zakaria210,1,Diedit 2 hari lalu,Sangat tidak memuaskan
Mie Gacoan - Kenjeran,andi130,4,3 jam lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan - Kenjeran,Zainal wibowo,5,Diedit 2 hari lalu,Suasana nya asik buat ngobrol
Mie Gacoan - Kenjeran,Gery Hartono321,5,1 bulan lalu,Makanannya selalu konsisten
Mie Gacoan - Kenjeran,Sinta irawan,5,7 jam lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Fitri82,5,2 bulan lalu,"Enak banget mie nya, porsinya juga pas"
Mie Gacoan - Kenjeran,Fajar Nurdiyanto,5,1 jam lalu,"Dimsum nya enak, mie nya juga mantap"
Mie Gacoan - Kenjeran,Ulfa13,4,3 hari lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,Diana U.,4,12 jam lalu,"Bagus sih, tapi kadang kehabisan menu tertentu"
Mie Gacoan - Kenjeran,cici rosyid,5,12 jam lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,marwan kartika,5,Diedit 3 jam lalu,Suasana nya asik buat ngobrol
Mie Gacoan - Kenjeran,Sandi Andi Jatmiko,4,3 bulan lalu,"Rasanya oke, tapi porsi bisa lebih banyak"
Mie Gacoan - Kenjeran,Yanti Susanto816,5,4 bulan lalu,"Dimsum nya enak, mie nya juga mantap"
Mie Gacoan - Kenjeran,Ayu A.,5,1 jam lalu,Kalo lagi pengen makan enak ya kesini
Mie Gacoan - Kenjeran,bayu890,5,15 jam lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,fadli anwar,4,4 bulan lalu,"Tempatnya bagus, tapi kadang AC kurang dingin"
Mie Gacoan - Kenjeran,Made33,5,1 hari lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,O. Syahputra,5,5 jam lalu,Harga murah tapi rasa ga murahan
Mie Gacoan - Kenjeran,Oscar Wicaksono,4,Diedit 1 hari lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan - Kenjeran,Rangga bakti,2,2 minggu lalu,"Kurang enak, terlalu asin"
Mie Gacoan - Kenjeran,Z. Rahman,5,Diedit 1 hari lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,Karina40,5,12 jam lalu,Pesan lewat aplikasi juga mudah
Mie Gacoan - Kenjeran,Putra Cahya Adiputra,5,1 minggu lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan - Kenjeran,Silvi mulyadi,5,Diedit 5 jam lalu,"Dimsum nya enak, mie nya juga mantap"
Mie Gacoan - Kenjeran,oji731,5,3 minggu lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Icha Handoko,1,3 bulan lalu,"Sangat mengecewakan, tidak recommended"
Mie Gacoan - Kenjeran,Lina23,5,1 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan - Kenjeran,bella basuki,4,4 hari lalu,"Makanan enak, tapi kadang porsi kurang konsisten"
Mie Gacoan - Kenjeran,Jihan Pandu Wibowo,4,5 jam lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,Tiara Nurhayati904,5,1 jam lalu,"Banyak pilihan menu, bingung milihnya"
Mie Gacoan - Kenjeran,Ivan46,5,3 hari lalu,Tempat favorit buat makan mie pedas
Mie Gacoan - Kenjeran,Nita66,5,6 hari lalu,Makanannya selalu konsisten
Mie Gacoan - Kenjeran,Oki42,5,7 jam lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Widya Tri,5,18 jam lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,Bayu Lestari313,5,1 minggu lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,D. Qurniawan,5,Diedit 5 jam lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,F. Sulistyo,5,2 bulan lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan - Kenjeran,Surya70,4,7 jam lalu,"Rasanya enak, tapi kadang kepedesan"
Mie Gacoan - Kenjeran,Qori R.,5,2 hari lalu,Pesan lewat aplikasi juga mudah
Mie Gacoan - Kenjeran,Vega S.,5,Diedit 3 jam lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan - Kenjeran,Surya Suryana119,1,Diedit 5 jam lalu,"Sangat mengecewakan, tidak recommended"
Mie Gacoan - Kenjeran,Rini iskandar,4,1 hari lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,Luki Okta Effendi,5,2 bulan lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,dodi suharto,5,2 bulan lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,Gery irawan,5,5 jam lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan - Kenjeran,S. Utomo,5,Diedit 1 hari lalu,"Rasa enak, harga bersahabat"
Mie Gacoan - Kenjeran,Lestari21,5,Diedit 1 hari lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,B. Prabowo,4,1 bulan lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,Zaki22,5,10 jam lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan - Kenjeran,Henny Suryanto,5,5 hari lalu,Pesan lewat aplikasi juga mudah
Mie Gacoan - Kenjeran,Oscar53,5,12 jam lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan - Kenjeran,Winda Nugraha,5,18 jam lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan - Kenjeran,Ivan33,4,Diedit 5 jam lalu,"Enak dan murah, tapi kadang nunggu lama kalo rame"
Mie Gacoan - Kenjeran,Indra P.,4,15 jam lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan - Kenjeran,J. Atmaja,5,3 bulan lalu,"Rasa enak, harga bersahabat"
Mie Gacoan - Kenjeran,Vivi Hartanto,5,1 minggu lalu,"Pelayanan cepat, tempat nyaman"
Mie Gacoan - Kenjeran,W. Purnomo,4,1 bulan lalu,"Makanan enak, tapi kadang nunggu meja lama"
Mie Gacoan - Kenjeran,U. Suharto,3,Diedit 2 hari lalu,"Biasa aja, ga jelek ga bagus banget"
Mie Gacoan - Kenjeran,Bunga Mahendra668,5,10 jam lalu,"Tempatnya bersih dan nyaman, recommended!"
Mie Gacoan - Kenjeran,K. Usman,5,12 jam lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,Ivan Hesti Fauzi,5,5 hari lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Oki16,5,1 hari lalu,"Enak banget mie nya, porsinya juga pas"
Mie Gacoan - Kenjeran,Ahmad cahyono,4,15 jam lalu,"Overall bagus, cuma pelayanan agak lama"
Mie Gacoan - Kenjeran,Prita Galih,5,12 jam lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,Bobby S.,4,3 bulan lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,Vian Dahlan560,5,2 minggu lalu,"Ga nyesel makan disini, enak semua"
Mie Gacoan - Kenjeran,Luki Yuda Suharto,4,3 minggu lalu,"Tempatnya bagus, tapi kadang AC kurang dingin"
Mie Gacoan - Kenjeran,Cici Laila Galih,5,7 jam lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,indra257,5,7 jam lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan - Kenjeran,W. Saputra,5,Diedit 3 jam lalu,"Tempatnya luas, cocok buat nongkrong"
Mie Gacoan - Kenjeran,sinta388,5,2 hari lalu,Pelayanannya memuaskan
Mie Gacoan - Kenjeran,aini178,4,2 bulan lalu,"Rasanya enak, tapi kadang kepedesan"
Mie Gacoan - Kenjeran,ulfa yusuf,5,3 hari lalu,"Mie nya kenyal, kuahnya gurih"
Mie Gacoan - Kenjeran,bagus361,3,5 hari lalu,"Rasanya standar, tidak terlalu istimewa"
Mie Gacoan - Kenjeran,Jihan Johan Purnomo,4,1 minggu lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan - Kenjeran,Oscar wijaya,5,Diedit 5 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,vivi900,5,18 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,satria darmawan,5,1 minggu lalu,Top markotop! Selalu langganan disini
Mie Gacoan - Kenjeran,G. Hidayat,5,2 bulan lalu,Cocok buat budget mahasiswa
Mie Gacoan - Kenjeran,Jaya Setiawan48,3,4 hari lalu,"Biasa aja, ga jelek ga bagus banget"
Mie Gacoan - Kenjeran,Ivan Zahwa Zakaria,5,Diedit 5 jam lalu,"Mie nya kenyal, kuahnya gurih"
Mie Gacoan - Kenjeran,Kris Pertiwi5,5,1 jam lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,H. Dahlan,4,5 hari lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan - Kenjeran,Marwan Suryanto736,5,3 hari lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,K. Arifin,5,6 hari lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Utami Taufiq267,4,Diedit 3 jam lalu,"Makanannya enak, tapi kadang pedasnya ga konsisten"
Mie Gacoan - Kenjeran,M. Erlangga,3,10 jam lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,I. Lukman,5,2 hari lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan - Kenjeran,Vian Mulyadi949,4,15 jam lalu,"Makanan enak, tapi parkirnya agak susah"
Mie Gacoan - Kenjeran,eka979,4,6 hari lalu,"Enak dan murah, tapi kadang porsi kurang banyak"
Mie Gacoan - Kenjeran,qori safitri,5,4 bulan lalu,Ga pernah bosen makan disini
Mie Gacoan - Kenjeran,Bagus tri,5,6 hari lalu,"Rasa konsisten, selalu enak"
Mie Gacoan - Kenjeran,Siska Kurniawan742,5,Diedit 1 minggu lalu,Mie ayam jamur nya recommended
Mie Gacoan - Kenjeran,Bambang Syahputra868,5,6 hari lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan - Kenjeran,zahra hidayat,5,4 bulan lalu,Pangsit gorengnya enak banget
Mie Gacoan - Kenjeran,Candra H.,5,10 jam lalu,"Makanannya enak, pelayannya ramah, tempatnya nyaman"
Mie Gacoan - Kenjeran,Candra Firmansyah438,5,2 minggu lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan - Kenjeran,Jaya Rini Suryana,5,3 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan - Kenjeran,Bambang S.,5,5 jam lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,yanto wahyudi,5,1 minggu lalu,"Porsi besar, harga murah, rasanya enak"
Mie Gacoan - Kenjeran,Eka adi,2,1 minggu lalu,"Kurang enak, terlalu asin"
Mie Gacoan - Kenjeran,Made R.,5,1 minggu lalu,Staff nya ramah dan helpful banget
Mie Gacoan - Kenjeran,qori kartika,5,7 jam lalu,"Level pedasnya bisa request, enak!"
Mie Gacoan - Kenjeran,Gina Tono Nurhayati,5,1 jam lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,Pandu Effendi,3,5 jam lalu,"Lumayan sih, tapi ada yang lebih enak"
Mie Gacoan - Kenjeran,M. Permana,3,Diedit 2 hari lalu,Oke lah untuk harga segini
Mie Gacoan - Kenjeran,Vega Hidayat,4,5 jam lalu,"Rasanya enak, tapi kadang kepedesan"
Mie Gacoan - Kenjeran,Denny82,4,Diedit 3 jam lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,Chandra Ridwan Fauzi,5,2 jam lalu,Makanannya selalu konsisten
Mie Gacoan - Kenjeran,bagus910,2,15 jam lalu,"Kecewa sih, ga sesuai ekspektasi"
Mie Gacoan - Kenjeran,Putri ardianto,5,1 bulan lalu,"Rasa konsisten, selalu enak"
Mie Gacoan - Kenjeran,Diana Pipit Susanto,5,Diedit 1 minggu lalu,Cocok buat budget mahasiswa
Mie Gacoan - Kenjeran,reza934,5,2 hari lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Sinta Zainal Mahardika,5,Diedit 1 minggu lalu,Minumannya juga enak-enak
Mie Gacoan - Kenjeran,Novi Maulana538,5,Diedit 1 jam lalu,Tempatnya strategis dan mudah dijangkau
Mie Gacoan - Kenjeran,Willy31,3,3 bulan lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,Ica M.,5,3 bulan lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Teguh jatmiko,5,1 jam lalu,"Enak dan murah meriah, cocok buat anak kuliahan"
Mie Gacoan - Kenjeran,Zaki kartika,5,1 jam lalu,Kalo laper malam-malam langsung kesini
Mie Gacoan - Kenjeran,Rini A.,5,18 jam lalu,Makanan datang cepat meski lagi rame
Mie Gacoan - Kenjeran,Uci H.,5,12 jam lalu,Mie ayam jamur nya recommended
Mie Gacoan - Kenjeran,firman814,5,5 hari lalu,24 jam jadi bisa makan kapan aja
Mie Gacoan - Kenjeran,Ridwan handoko,4,Diedit 1 hari lalu,"Overall puas, cuma kadang pelayan lupa pesanan"
Mie Gacoan - Kenjeran,Irfan Anwar,4,18 jam lalu,"Tempatnya nyaman, tapi kadang terlalu bising"
Mie Gacoan - Kenjeran,Lestari Sulistyo886,5,3 bulan lalu,Topping nya banyak dan enak semua
Mie Gacoan - Kenjeran,Gesang Silvi Tri,4,15 jam lalu,"Enak sih, tapi kadang mie nya overcooked"
Mie Gacoan - Kenjeran,silvi budiman,5,3 bulan lalu,Makanannya selalu konsisten
Mie Gacoan - Kenjeran,zulfa579,5,5 hari lalu,Bersih dan higienis tempatnya
Mie Gacoan - Kenjeran,Annisa26,5,Diedit 5 jam lalu,Dimsum goreng nya crispy enak
Mie Gacoan - Kenjeran,Dimas Arifin,4,12 jam lalu,"Enak sih, cuma kadang antrian panjang"
Mie Gacoan - Kenjeran,reza493,4,2 hari lalu,"Makanan enak, tapi kadang stopan kurang gurih"
Mie Gacoan - Kenjeran,ella qodir,5,1 hari lalu,"Rasa enak, harga bersahabat"
Mie Gacoan - Kenjeran,Pandu sutanto,3,7 jam lalu,Lumayan tapi kadang inconsistent
Mie Gacoan - Kenjeran,Rina Prabowo789,4,1 hari lalu,"Overall puas, cuma kadang pelayan lupa pesanan"
Mie Gacoan - Kenjeran,P. Hutagalung,3,1 jam lalu,"Biasa aja, ga terlalu istimewa"
Mie Gacoan - Kenjeran,Ahmad Gina Dahlan,5,3 hari lalu,"Tempatnya bersih, toiletnya juga bersih"
Mie Gacoan - Kenjeran,Citra Rahman118,5,Diedit 3 jam lalu,Porsinya mengenyangkan
Mie Gacoan - Kenjeran,Chandra18,5,10 jam lalu,"AC nya dingin, tempatnya nyaman"
Mie Gacoan - Kenjeran,Valen Zulfa Pamungkas,5,4 hari lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan - Kenjeran,Utami dahlan,4,5 jam lalu,Enak tapi kadang terlalu asin
Mie Gacoan - Kenjeran,Satria17,5,1 hari lalu,"Langganan terus dari dulu, ga pernah mengecewakan"
Mie Gacoan - Kenjeran,Maya Effendi,5,4 bulan lalu,"Parkir luas, tempatnya gampang dicari"
Mie Gacoan - Kenjeran,ivan rahmawati,5,3 minggu lalu,Mantap banget! Pelayanannya cepat dan ramah
Mie Gacoan - Kenjeran,rini268,4,Diedit 1 hari lalu,"Rasanya oke, cuma kadang kurang pedas"
Mie Gacoan - Kenjeran,Karina Bayu Kartika,5,Diedit 3 jam lalu,"Pelayanan bagus, makanan cepat datang"
Mie Gacoan - Kenjeran,Luki Jasmine Yusuf,5,18 jam lalu,Ga pernah bosen makan disini
Mie Gacoan - Kenjeran,Agus Basuki,2,Diedit 1 hari lalu,Pelayanan kurang ramah
Mie Gacoan - Kenjeran,T. Prabowo,5,Diedit 3 jam lalu,"Pelayanan ramah, makanan fresh"
Mie Gacoan - Kenjeran,Kenzo rizky,4,Diedit 1 jam lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan - Kenjeran,Jihan H.,4,18 jam lalu,"Rasanya enak, cuma kadang terlalu rame"
Mie Gacoan - Kenjeran,N. Rahmawati,5,1 bulan lalu,Kualitas terjaga dari dulu sampai sekarang
Mie Gacoan - Kenjeran,Tari F.,4,1 bulan lalu,"Bagus, tapi wifi nya sering lemot"
Mie Gacoan - Kenjeran,Denny46,3,1 jam lalu,Oke sih tapi ekspektasi lebih tinggi
Mie Gacoan - Kenjeran,Aini12,5,3 bulan lalu,"Banyak pilihan menu, bingung milihnya"
